id,description,units,notes,created_at,updated_at,name,max,min,standard_name,standard_units,label,type
498,"",count [leaves],"",2013-09-20 20:08:00,2021-04-27 19:43:51.912676,Unfolded leaves,Infinity,-Infinity,,,,
499,"",m2 [per plant],"",2013-09-20 20:09:41,2021-04-27 19:44:03.549321,ground area per plant,Infinity,-Infinity,,,,
504,number of leaves harvested on specified date,leaves/plant,"",2013-09-27 20:32:14,2013-10-04 17:42:13,leaf_number_harvested,Infinity,-Infinity,,,,
506,"",leaves/hectare,"",2013-10-04 17:44:09,2013-10-04 17:47:47,leaf_number_harvested_per_hectare,Infinity,-Infinity,,,,
507,Annual foliar respiration,Mg C ha-1 yr-1,"",2013-10-04 22:15:39,2013-10-04 22:15:39,R_foliage_annual,Infinity,-Infinity,,,,
508,Annual stem/wood respiration,Mg C ha-1 yr-1,"",2013-10-04 22:16:04,2013-10-04 22:16:04,R_wood_annual,Infinity,-Infinity,,,,
509,Annual aboveground respiration = R_foliage_annual+ R_wood_annual,Mg C ha-1 yr-1,"",2013-10-04 22:16:28,2013-10-04 22:16:28,R_ag_annual,Infinity,-Infinity,,,,
510,TBCF: total belowground C flux,Mg C ha-1 yr-1,"",2013-10-04 22:16:49,2013-10-04 22:16:49,TBCF,Infinity,-Infinity,,,,
529,"",percent,"",2013-10-10 17:28:18,2013-10-10 17:29:25,percent leaf fiber,Infinity,-Infinity,,,,
530,"",percent,"",2013-10-10 17:32:07,2013-10-10 17:32:07,percent bole fiber,Infinity,-Infinity,,,,
531,"",g/plant,"",2013-10-10 17:39:53,2013-10-10 17:39:53,Bole biomass per plant,Infinity,-Infinity,,,,
474,belowground NPP: coarse roots,Mg [C] ha-1 yr-1,"Coarse-root annual production determined through species- and region-specific allometric equations relating root mass to basal area

",2012-12-06 20:28:14,2021-04-27 19:42:51.289006,BNPP_coarse root_C,Infinity,-Infinity,,,,
543,Value of Jmax at 25 degC.,umol photons m-2 s-1,"",2013-11-18 17:44:00,2013-11-18 17:44:00,Jmax25,Infinity,-Infinity,,,,
549,leaf litter+ wood litter,t ha-1 yr-1,"",2014-03-06 21:21:28.237567,2014-03-06 21:21:44.465405,total_annual_litter_fall,Infinity,-Infinity,,,,
551,Aboveground yield of fine root,Mg ha-1 yr-1,"",2014-04-08 15:42:29.509182,2014-04-08 15:42:43.568211,Ayield_fine_root,Infinity,-Infinity,,,,
552,Aboveground yield of coarse root,Mg ha-1 yr-1,"",2014-04-08 15:43:17.070406,2014-04-08 15:43:17.070406,Ayield_coarse_root,Infinity,-Infinity,,,,
553,Direct input rate of detrital biomass,Mg ha-1 yr-1,"Includes dead structural material (i.e., stems and branches)",2014-04-10 02:04:32.552407,2014-04-10 02:04:32.552407,detrital_input_rate,Infinity,-Infinity,,,,
554,Air pressure,Pa,"",2014-05-17 12:21:45.601145,2014-05-17 12:21:45.601145,air_pressure,Infinity,-Infinity,,,,
541,Leaf Fiber Yield,Mg ha -1,"",2013-11-08 16:47:36,2013-11-08 16:47:36,yield_fiber_leaf,Infinity,-Infinity,,,,
390,Wind speed,m s-1,"Wind velocity magnitude

CF standard name: wind_speed",2012-05-02 18:23:59,2014-05-22 13:46:55.940421,Wspd,Infinity,-Infinity,,,,
560,Wind direction,degrees,compass degrees relative to true North. Commonly used to decompose wind speed into u and v components,2014-05-22 14:06:50.161803,2014-05-22 14:06:50.161803,wind_direction,Infinity,-Infinity,,,,
561,Downward thermal radiation,W m-2,"",2014-05-22 14:36:17.575812,2014-05-22 14:36:17.575812,surface_downwelling_longwave_flux_in_air,Infinity,-Infinity,,,,
495,"",Mg ha-1,"",2013-09-18 18:00:00,2021-04-27 19:43:42.652022,leaf_dead_biomass_in_Mg_ha,Infinity,-Infinity,"","","",""
559,Northward wind,m s-1,vwind,2014-05-22 13:46:19.73155,2021-04-27 19:45:33.223796,northward_wind,Infinity,-Infinity,,,,
562,"",Mg ha-1,"",2014-05-22 18:56:30.117464,2021-04-27 19:45:39.622026,root_live_biomass,Infinity,-Infinity,,,,
501,ED2 parameter. Near-infrared reflectance (0-1),"",ED2 specific parameter defining leaf reflectance.  Used to derive leaf_scatter_vis(ipft),2013-09-23 19:11:57,2021-04-27 19:44:27.813977,leaf_reflect_nir,1,0,,,,
544,ul of CO2 consumption per gram dry weight per hour,ul [CO2] g-1 h-1,"",2013-11-21 20:30:44,2021-04-27 19:44:46.525736,root_respiration _rate ul CO2,Infinity,-Infinity,,,,
545,Root respiration based on oxygen uptake ul O2 per gram dry weight per hour,ul [O2] g-1 h-1,"",2013-11-21 21:39:38,2021-04-27 19:44:51.439685,root_respiration_rate_O2 uptake,Infinity,-Infinity,,,,
547,Amount of Sunlight Available,W m-2,"",2013-12-03 16:34:44,2021-04-27 19:44:58.553296,solar_radiation,Infinity,-Infinity,,,,
548,aboveground NPP,Mg [C] ha-1 yr-1,total vascular plant NPP,2014-02-07 22:39:18.360718,2021-04-27 19:45:03.084401,ANPP,Infinity,-Infinity,,,,
550,mg carbon dry wieght,mg [C] g-1 [dry weight],"",2014-03-06 21:47:05.676336,2021-04-27 19:45:17.697483,Carbon mass,Infinity,-Infinity,,,,
555,rain,kg m-2 s-1,units equivalent to mm/s,2014-05-17 12:49:20.966973,2021-04-27 19:45:25.481427,precipitation_flux,Infinity,-Infinity,,,,
558,Eastward wind,m s-1,uwind,2014-05-22 13:45:39.206154,2021-04-27 19:45:31.717414,eastward_wind,Infinity,-Infinity,,,,
557,Specific Humidity,g g-1,"""specific"" means per unit mass. Specific humidity is the mass fraction of water vapor in (moist) air (e.g. kg_H20/kg_air)",2014-05-21 15:00:43.61146,2014-05-28 23:39:24.551836,specific_humidity,Infinity,-Infinity,,,,
566,Specific Leaf Nitrogen,g m-2,"",2014-06-04 16:39:19.249844,2014-06-04 16:39:19.249844,SLN,Infinity,-Infinity,,,,
505,number of leaves per plant,leaves / plant,"",2013-09-27 20:35:39,2016-08-10 21:30:10.21356,leaf_number_per_plant,Infinity,-Infinity,"","","",plant trait
567,leaf level instantaneous transpiration,mmol m-2 s-1,"",2014-06-25 17:34:35.641997,2014-06-25 17:34:35.641997,leaf_transpiration,Infinity,-Infinity,"","","",
565,scalar wind speed,m s-1,"",2014-05-28 23:38:31.230551,2014-08-21 01:40:17.072967,wind_speed,Infinity,-Infinity,"","","",
428,Foliage NPP (annual),Mg ha-1 yr-1,"Foliage NPP: net annual production of leaves
or needles was determined by collecting leaf/needle fall
throughout the year
",2012-06-15 05:25:22,2012-06-15 05:25:22,ANPP_foliage,Infinity,-Infinity,,,,
475,total dead,Mg ha-1,Includes standing and coarse woody debris,2012-12-10 20:03:59,2012-12-10 20:03:59,Deadwood,Infinity,-Infinity,,,,
546,Initial slope of the light response curve,Fraction,"Chemical Reaction Per Photon
The values must be less the 1.0. The closer to 1, the higher the efficiency of low light photosynthesis.
",2013-12-03 16:17:31,2013-12-03 16:28:03,quantum_yield,Infinity,-Infinity,,,,
564,Downward solar shortwave radiation,W m-2,"",2014-05-28 23:36:49.430711,2014-05-28 23:36:49.430711,surface_downwelling_shortwave_flux_in_air,Infinity,-Infinity,,,,
569,Behavior related to growth (tall plant/short plant),"","",2015-03-12 22:28:52.918295,2015-03-12 22:28:52.918295,plant_habit,Infinity,-Infinity,"","",plant_habit,
570,Stage that plant reachs the maturity (Early or Later),"","",2015-03-12 22:31:52.241867,2015-03-12 22:31:52.241867,maturity_stage,Infinity,-Infinity,"","",maturity_stage,
571,Assimilation Rate,umol m2 s,Photosynthesis rate. Requires covariates temperature and PAR,2015-04-29 02:35:41.963835,2015-04-29 02:35:41.963835,A,Infinity,-Infinity,"","","",
572,"Includes enlarged stems, roots, and tubers; NOT rhizomes; see notes",Mg ha-1,"Tubers are enlarged roots, (in contrast to rhizomes, which are enlarged stems). 

This variable refers to three types of belowground storage organs:
* Tuberous Stems: Potatoes (belowground, but technically stems)
* Tuberous Roots: Cassava, Sweet Potato, Daylilly
* Root Crops: Beet, Carrot

This variable does not refer to rhizomes:
* Miscanthus, Strawberry",2015-05-08 16:35:35.257602,2015-05-08 16:35:35.257602,tuber_biomass,Infinity,-Infinity,"","","",
573,"",K,"",2015-05-14 14:19:48.247705,2015-05-14 14:19:48.247705,air_temperature,Infinity,-Infinity,air_temperature,K,"",
574,"",Pa,"",2015-05-14 14:21:34.067352,2015-05-14 14:21:34.067352,surface_pressure,Infinity,-Infinity,surface_pressure,Pa,"",
111,length of shoot,cm,"",,2011-06-06 14:40:42,shoot_length,Infinity,-Infinity,,,,
112,diameter of single shoot,cm,"",,2011-06-06 14:40:42,single_shoot_diameter,Infinity,-Infinity,,,,
113,"single shoot weight, fresh matter",g,"",,2011-06-06 14:40:42,single_shoot_weight,Infinity,-Infinity,,,,
114,number of shoots per plants,"","",,2011-06-06 14:40:42,shoots_per_plant,Infinity,-Infinity,,,,
118,phosphorus in shoot,percent,"",,2011-06-06 14:40:42,stemP,Infinity,-Infinity,,,,
119,potassium in shoot,percent,"",,2011-06-06 14:40:42,stemK,Infinity,-Infinity,,,,
126,raffinose in rhizome,mg g-1,"",,2011-06-06 14:40:42,rhizome_raffinose,Infinity,0,,,,
127,total sugar in rhizome,mg g-1,"",,2011-06-06 14:40:42,rhizome_total_sugar,Infinity,0,,,,
136,photosynthetically active radiation,umol m-2 s-1,"",,2011-06-06 14:40:42,PAR,Infinity,0,,,,
249,Biomass of leaves per area ground,g m-2,this is not the same as LMA. This is the total mass of leaves above an area of ground.,2010-12-18 07:14:57,2011-12-06 23:38:16,leaf_biomass_area,Infinity,0,,,,
28,Mimimum height for reproduction,m,"",,2011-06-06 14:40:42,repro_min_h,Infinity,0,,,,
295,triose phosphate utilization,umol m-2 s-1,"",2011-06-07 22:45:16,2011-06-07 22:45:16,TPU,Infinity,0,,,,
134,nitrogen content in dry weight,g kg-1 [dry weight],"",,2021-04-27 19:29:29.540282,aboveN,Infinity,0,,,,
138,NA,umol [electron] m-2 s-1,"",,2021-04-27 19:30:16.668573,ETRmax,Infinity,0,,,,
257,"",[dead shoots] count m-2,"",2011-02-24 19:28:31,2021-04-27 19:33:51.736131,shoot_density_dead,Infinity,-Infinity,,,,
258,"",[shoots] count m-2,"",2011-02-24 19:31:21,2021-04-27 19:33:57.709739,shoot_density_live,Infinity,-Infinity,,,,
297,Net ecosystem exchange,umol [C] m-2 s-1,"",2011-06-22 16:15:00,2021-04-27 19:34:57.665812,NEE,Infinity,0,,,,
305,Stalk Dry Matter,Mg ha,"",2011-09-08 17:09:26,2021-04-27 19:35:03.578716,SDM,Infinity,0,,,,
316,rate of stem respiration at reference temperature,umol [CO2] kg-1 s-1,"Covariates to include:
 stemT
Equivalent to units of nmol CO_2 g-1 s-1. If converted from O2 consumption, assume 1 mol O2 = 1 mol CO2. ",2012-01-04 19:29:36,2021-04-27 19:36:02.860005,stem_respiration_rate,Infinity,0,,,,
392,Soil Het Respiration,mg [CO2] m-2 hr-1,"soil heterotrophic respiration - may be estimated by various methods including:
1- ""trenching"" = cutting all roots around a subplot and lining that subplot to prevent roots from growing in
2- subtracting independently measured root respiration from total soil respiration.",2012-05-15 22:38:20,2021-04-27 19:39:22.428874,Soil Het Respiration,Infinity,-Infinity,,,,
400,Plant leaf O2 level,percent,"",2012-05-25 17:57:25,2021-04-27 19:39:27.116065,O2_concentration,Infinity,-Infinity,,,,
410,fine root NPP,Mg [C] ha-1 yr-1,"Fine root biomass production. determined by repeated soil coring, isotopic estimates of fine-root turnover
combined with biomass measurements, upscaled root-length production observed in minirhizotrons or the soil respiration and litterfall constraint formulated by Raich
& Nadelhoffer (1989)",2012-06-09 22:21:17,2021-04-27 19:39:59.189739,BNPP_fine root_C,Infinity,-Infinity,,,,
453,annual heterotrophic respiration,Mg [C] ha-1 yr-1,Annual hetrotrophic respiration—above- and belowground.,2012-07-06 03:49:08,2021-04-27 19:41:55.629213,R_het_annual,Infinity,-Infinity,,,,
502,ED2 parameter. Leaf visible transmittance (0-1),"","",2013-09-24 14:49:22,2021-04-27 19:44:27.358331,leaf_trans_vis,1,0,,,,
503,ED2 parameter. Leaf near-infrared transmittance (0-1),"","",2013-09-24 14:49:57,2021-04-27 19:44:26.758213,leaf_trans_nir,1,0,,,,
500,ED2 parameter. Leaf visible reflectance (0-1),"",ED2 specific parameter defining leaf reflectance.  Used to derive leaf_scatter_vis(ipft),2013-09-23 19:11:16,2021-04-27 19:44:28.578569,leaf_reflect_vis,1,0,,,,
347,plants height from ground level used to determine canopy_layer via the covariate canopy_height,m,"Optional Covariate:
canopy_height

For some data sets, can also find canopy_height from tallest plant in same plot.",2012-01-12 20:21:51,2012-02-16 17:37:41,plant_height,Infinity,0,,,,
351,"leaf maintenance respiration on area basis, at the reference temperature",umol m-2 s-1,Covariates: leafT (reference temperature) & canopy height (optional).,2012-01-16 22:42:45,2012-01-16 22:44:49,leaf_maintenance_respiration_area,Infinity,0,,,,
353,Respiration of roots > 5mm in diameter,umol m-2 s-1,"",2012-01-20 16:28:12,2012-01-20 16:29:39,coarse root respiration,Infinity,0,,,,
354,Respiration of roots< 5mm in diameter,umol m-2 s-1,"",2012-01-20 16:29:18,2012-01-20 16:29:18,fine root respiration,Infinity,0,,,,
350,Change in leaf respiration for every 10 degree change in temperature,[ratio],Parameter Q10 is defined as the ratio of leaf respiration at a given temperature divided by leaf respiration at a temperature 10 degrees lower,2012-01-16 22:31:38,2021-04-27 19:23:15.519764,leaf_respiration_Q10,Infinity,0,"","","",""
322,total branch respiration,umol [CO2] kg-1 s-1,"Covariates to include: branchT
Equivalent to units of nmol CO_2 g-1 s-1. If converted from O2 consumption, assume 1 mol O2 = 1 mol CO2. ",2012-01-05 19:27:12,2021-04-27 19:36:13.083188,branch_total_respiration,Infinity,0,,,,
339,root respiration rate on nitrogen basis,umol [CO_2] kg-1 [N] s-1,"Necessary Covariates:
rootT root_diameter_min	& root_diameter_ max",2012-01-06 21:49:50,2021-04-27 19:37:42.17135,root_respiration_rate_per_nitrogen,Infinity,0,,,,
344,rate of stem growing respiration at reference temperature,umol [CO2] kg-1 s-1,"Necessary covariates:
stemT",2012-01-06 22:01:51,2021-04-27 19:37:49.579454,stem_growth_respiration,Infinity,0,,,,
345,rate of stem maintenance respiration at reference temperature,umol [CO2] kg-1 s-1,"Necessary Covariates:
stemT",2012-01-06 22:03:36,2021-04-27 19:37:54.210925,stem_maintenance_respiration,Infinity,0,,,,
355,Nitrogen uptake rater per unit dry mass per unit time,mg [N] g-1 [root] day-1,mass of N/ mass of fine root/ time. root diameter is covariate when applicable.,2012-01-24 20:41:59,2021-04-27 19:38:17.641203,N_uptake_rate,Infinity,0,,,,
609,"","","proposed standard name for plant species identification code


 [Edited by Scott Rohde (srohde@illinois.edu) on Aug. 9, 2021, changing the name from ""species_id"" to ""Species ID"". (Having a variable named ""species_id"" and using it in a bulk upload file confuses the Bulk Upload wizard.]
",2016-05-18 15:47:14.414364,2021-08-09 17:56:05.302462,Species ID,Infinity,-Infinity,"","","",""
623,Fine root production percentage,percent,dvmdostem parameter controlling the percentage of fine root production at 10cm depth,2017-07-23 15:37:12.409872,2017-07-23 15:37:56.802471,frprod_perc_10,Infinity,-Infinity,"","","",plant trait
38,leaf (cuticular) conductance when stomata fully closed,umol [H2O] m-2 s-1,Intercept for Ball-Berry model. Note units are umol: divide value by 10^3 to convert to mmol; divide by 10^6 to convert to mol ,,2021-04-27 19:23:15.519764,cuticular_cond,1000000,0,"","","",
404,Ball-Berry Model,[ratio],"links the stomatal conductance to leaf photosynthesis, humidity deficits, and CO2 concentration at the leaf's surface.",2012-06-01 18:15:08,2021-04-27 19:23:15.519764,stomatal_slope.BB,22,1,,,,
493,amount of CO2 released due to growth per unit net photosynthesis,mol [CO2] mol-1 [net assimilation],"This parameter is used in WIMOVAC and BioCro; in these models, Rg = g_R * Pn

This is distinct from the term g_R from Giffords 2003 eq 3 (equivalent to Amthor 2000 eq 2, where the term is expressed as mol C/g biomass):

R = g_R*G + m_R * W 

where G is the growth rate (new biomass s-1) and W is living biomass, because G = Pn - Rm - Rg",2013-08-29 22:52:49,2021-04-27 19:23:15.519764,growth_respiration_coefficient,100,0,,,,
621,"",percent,"",2017-02-20 20:00:21.283149,2021-04-27 19:23:15.519764,starch_content,Infinity,-Infinity,"","","",""
622,"",percent,"",2017-02-20 20:02:37.75677,2021-04-27 19:23:15.519764,protein_content,Infinity,-Infinity,"","","",""
368,"",percent,"",2012-03-13 16:51:27,2021-04-27 19:23:15.519764,perc_light,Infinity,-Infinity,,,,
391,Soil moisture relative to saturation,percent,Percent of soil moisture relative to saturation (saturation = 100%),2012-05-02 18:24:42,2021-04-27 19:23:15.519764,soilM,Infinity,-Infinity,"","","",""
473,volumetric soil moisture,percent,"",2012-11-23 16:45:41,2021-04-27 19:23:15.519764,SWC_volumetric,Infinity,-Infinity,,,,
511,percent composition,percent,"",2013-10-08 14:11:07,2021-04-27 19:23:15.519764,l_protein,Infinity,-Infinity,,,,
512,percent composition,percent,"",2013-10-08 14:21:59,2021-04-27 19:23:15.519764,l_carbohydrates,Infinity,-Infinity,,,,
513,percent composition,percent,"
",2013-10-08 14:22:53,2021-04-27 19:23:15.519764,l_lipids,Infinity,-Infinity,,,,
514,percent composition,percent,"",2013-10-08 14:23:20,2021-04-27 19:23:15.519764,l_lignin,Infinity,-Infinity,,,,
515,percent composition,percent,"",2013-10-08 14:24:01,2021-04-27 19:23:15.519764,l_organicacids,Infinity,-Infinity,,,,
516,percent composition,percent,"",2013-10-08 14:24:38,2021-04-27 19:23:15.519764,l_minerals,Infinity,-Infinity,,,,
517,stem composition,percent,"",2013-10-08 14:33:43,2021-04-27 19:23:15.519764,s_protein,Infinity,-Infinity,,,,
518,stem composition,percent,"",2013-10-08 14:34:08,2021-04-27 19:23:15.519764,s_carbohydrates,Infinity,-Infinity,,,,
519,stem composition,percent,"",2013-10-08 14:34:37,2021-04-27 19:23:15.519764,s_lipids,Infinity,-Infinity,,,,
520,stem composition,percent,"",2013-10-08 14:35:15,2021-04-27 19:23:15.519764,s_lignin,Infinity,-Infinity,,,,
521,stem composition,percent,"",2013-10-08 14:35:53,2021-04-27 19:23:15.519764,s_minerals,Infinity,-Infinity,,,,
522,stem composition,percent,"",2013-10-08 14:36:34,2021-04-27 19:23:15.519764,s_organicacids,Infinity,-Infinity,,,,
523,root composition,percent,"",2013-10-08 14:36:58,2021-04-27 19:23:15.519764,r_protein,Infinity,-Infinity,,,,
524,root composition,percent,"",2013-10-08 14:37:22,2021-04-27 19:23:15.519764,r_carbohydrates,Infinity,-Infinity,,,,
525,root composition,percent,"",2013-10-08 14:37:52,2021-04-27 19:23:15.519764,r_lipids,Infinity,-Infinity,,,,
526,root composition,percent,"",2013-10-08 14:38:24,2021-04-27 19:23:15.519764,r_lignin,Infinity,-Infinity,,,,
527,root composition,percent,"",2013-10-08 14:38:43,2021-04-27 19:23:15.519764,r_minerals,Infinity,-Infinity,,,,
528,root composition,percent,"",2013-10-08 14:39:04,2021-04-27 19:23:15.519764,r_organicacids,Infinity,-Infinity,,,,
532,leaf composition,percent,"",2013-10-20 18:13:51,2021-04-27 19:23:15.519764,l_cellulose,Infinity,-Infinity,,,,
533,leaf composition,percent,"",2013-10-20 18:16:03,2021-04-27 19:23:15.519764,l_hemicellulose,Infinity,-Infinity,,,,
534,leaf composition,percent,"",2013-10-20 18:16:43,2021-04-27 19:23:15.519764,l_phenolics,Infinity,-Infinity,,,,
535,leaf composition,percent,"",2013-10-20 18:17:28,2021-04-27 19:23:15.519764,l_starch,Infinity,-Infinity,,,,
536,leaf composition,percent,"",2013-10-20 18:18:19,2021-04-27 19:23:15.519764,l_solublesugars,Infinity,-Infinity,,,,
539,leaf composition,percent,"",2013-11-06 14:57:57,2021-04-27 19:23:15.519764,l_solublecarbohydrates,Infinity,-Infinity,,,,
556,Relative Humidity,percent,"",2014-05-21 14:55:44.055535,2021-04-27 19:23:15.519764,relative_humidity,Infinity,-Infinity,,,,
31,C:N ratio in leaves,[ratio],"",,2021-04-27 19:23:15.519764,c2n_leaf,300,3,,,,
54,ratio of total belowground biomass to total aboveground biomass; allocation,[ratio],"",,2021-04-27 19:23:15.519764,root2shoot,Infinity,0,"","","",""
152,ratio of reproductive to vegetative biomass,[ratio],"",,2021-04-27 19:23:15.519764,r2v,Infinity,0,,,,
26,slope of rel'n between stomatal conductance and A [Leuning 1995],[ratio],"",,2021-04-27 19:23:15.519764,stomatal_slope,200,2,,,,
604,"",[ratio],"",2016-03-07 17:23:58.975531,2021-04-27 19:23:15.519764,NDVI,1000,0,normalized_difference_vegetation_index,ratio,"",""
202,C:N ratio in stems,[ratio],"",2010-09-16 22:46:10,2021-04-27 19:23:15.519764,c2n_stem,Infinity,-Infinity,,,,
159,ratio C:N in fine root biomass,[ratio],"",,2021-04-27 19:23:15.519764,c2n_fineroot,Infinity,-Infinity,,,,
161,chlorophyll fluorescence,[ratio],"",,2021-04-27 19:23:15.519764,Fv/Fm,Infinity,-Infinity,,,,
619,"",ug cm-2,"",2017-02-20 18:59:45.305197,2021-04-27 19:23:15.519764,chlorophyll_a,1000,0,"","","",plant trait
620,"",ug cm-2,"",2017-02-20 19:00:04.183479,2021-04-27 19:23:15.519764,chlorophyll_b,1000,0,"","","",""
334,ratio of annual sum of precipitations to potential evapotranspiration (ppt/pet),[ratio],"",2012-01-06 20:58:45,2021-04-27 19:23:15.519764,ppt2pet,Infinity,0,,,,
21,ratio of fine root to leaf biomass also 'fine root allocation',[ratio],"used to parameterize ""fine root allocation"" in ED2",,2021-04-27 19:23:15.519764,fineroot2leaf,Infinity,-Infinity,"","","",""
41,"rate of fine root loss (temperature dependent, check growth_balive.f90 for details)",year-1,"",,2020-03-20 20:44:20.8328,root_turnover_rate,24,0,,,,
459,Canopy radiation extinction coefficient,[ratio],"",2012-07-17 22:36:23,2021-04-27 19:23:15.519764,extinction_coefficient,Infinity,-Infinity,"","",Extinction Coefficient,""
568,leaf angle distribution,[ratio],"Ratio of projected area to hemi-surface area for an ellipsoid

vertical: chi = 0
spherical: chi = 1
horizontal: chi = infinity

Campbell and Norman eq 15.4

Implemented in BioCro as the parameter chi.l",2014-09-04 19:03:45.159063,2021-04-27 19:23:15.519764,chi_leaf,100,0,"","",Leaf Angle Distribution Chi,plant trait
32,C:N ratio in recruits,[ratio],"",,2021-04-27 19:23:15.519764,c2n_recruit,Infinity,-Infinity,,,,
33,C:N ratio of the storage pool,[ratio],"",,2021-04-27 19:23:15.519764,c2n_storage,Infinity,-Infinity,,,,
241,C:N ratio in flowers,[ratio],"",2010-11-23 15:03:56,2021-04-27 19:23:15.519764,c2n_flower,Infinity,-Infinity,,,,
242,C:N ratio in stem,[ratio],"",2010-11-23 15:03:56,2021-04-27 19:23:15.519764,c2n_stem,Infinity,-Infinity,,,,
326,carbon to nitrogen ratio present in the soil,[ratio],"",2012-01-05 20:01:28,2021-04-27 19:23:15.519764,c2n_soil,Infinity,-Infinity,,,,
327,carbon to nitrogen ratio present in the root tissue,[ratio],root_diameter_min' and 'root_diameter_max,2012-01-05 20:04:00,2021-04-27 19:23:15.519764,c2n_root,Infinity,-Infinity,,,,
463,Scalar determining effect of temperature on vegetation respiration,[ratio],Parameter Q10 is defined as the ratio of respiration at a given temperature divided by respiration at a temperature 10 degrees lower,2012-07-19 15:50:23,2021-04-27 19:23:15.519764,veg_respiration_Q10,Infinity,-Infinity,,,,
464,Scalar determining effect of temperature on fine root respiration,[ratio],Parameter Q10 is defined as the ratio of respiration at a given temperature divided by respiration at a temperature 10 degrees lower,2012-07-19 15:51:38,2021-04-27 19:23:15.519764,fine_root_respiration_Q10,Infinity,-Infinity,,,,
465,Scalar determining effect of temperature on coarse (large) root respiration,[ratio],Parameter Q10 is defined as the ratio of respiration at a given temperature divided by respiration at a temperature 10 degrees lower,2012-07-19 15:56:14,2021-04-27 19:23:15.519764,coarse_root_respiration_Q10,Infinity,-Infinity,,,,
466,Fraction of leaf fall per year,[ratio],"",2012-07-19 20:24:26,2021-04-27 19:23:15.519764,fracLeafFall,Infinity,-Infinity,,,,
14,photosynthetic Nitrogen Use Efficiency,umol [CO2] g-1 [N] s-1,"",,2021-04-27 19:25:35.340137,PNUE,Infinity,-Infinity,"","","",
311,Intact Roots,umol [CO2] kg-1 s-1,"",2011-11-01 16:52:48,2021-04-27 19:35:48.470003,root_respiration rate umol CO2 kg-1 s-1.Intact Roots,Infinity,0,,,,
315,rate of leaf respiration at reference temperature,umol [CO2] kg-1 s-1,"If associated SLA data is available, enter that.  or if Covariates to include:
leafT and canopy_layer
Equivalent to units of nmol CO_2 g-1 s-1. If converted from O2 consumption, assume 1 mol O2 = 1 mol CO2.
",2012-01-04 19:26:25,2021-04-27 19:36:00.409015,leaf_respiration_rate_kg,Infinity,0,,,,
381,Value of Vcmax at 25 degC.,umol [CO2] m-2 s-1,"This is the value of Vcmax at 25 degC derived from fitting the Arrhenius model to measured Vcmax data at various temperatures.  This is an Arrhenius model parameter (see Ev_Arrhenius for more info) and values of Vcmax measured at 25 degC should be entered under Vcmax, not here.",2012-04-10 22:24:09,2021-04-27 19:39:06.091477,Vcmax25,Infinity,-Infinity,,,,
408,above- and below-ground woody NPP,Mg [C] ha-1 yr-1,Woody NPP: annual increments in woody biomass (above- and below-ground) estimated using allometric equations. ,2012-06-09 22:10:50,2021-04-27 19:39:55.921073,NPP_woody_C,Infinity,-Infinity,,,,
423,Cumulative NEE over a specified time step,Mg C ha-1 [timestep-1],"Cumulative net ecosystem exchange over a specified time frame (measured using eddy-covariance or gas exchange in a closed chamber). Sign convention: NEGATIVE INDICATES C UPTAKE BY ECOSYSTEM.

Enter start and end dates/ times.

REQUIRED COVARIATE: timestep (days).",2012-06-13 19:28:25,2021-04-27 19:40:45.307725,NEE_cum,Infinity,-Infinity,,,,
611,"",cm,"proposed standard name for diameter of plant stem. Commonly diameter at breast height, but could be taken at any height.",2016-05-18 15:50:04.374437,2021-04-27 19:47:13.894205,stem_diameter,Infinity,-Infinity,"","","",""
1000000002,leaf allocation fraction,1,proportion of NPP allocated to foliage,2015-07-06 16:07:21.298606,2015-07-06 20:00:03.497001,leaf_allocation_fraction,Infinity,-Infinity,"","",Leaf Alloc Frac,model
1000000005,litter respiration rate coefficient,day-1,"Litter respiration (to CO2) rate coefficient, assuming a model of k*[LITTER]*f(T). Reference T is 10C unless otherwise specified as a covariate, consistent with initial definition for DALEC.",2015-07-07 21:11:37.460492,2015-07-07 21:11:37.460492,litter_respiration_rate,Infinity,-Infinity,"","",Litter Resp,model
1000000006,litter decomposition rate to SOM,day-1,"This is specifically the turnover rate from litter to SOM, not the mass loss rate of the litter pool, which also includes losses to DOC and CO2. As this variable was initially created to support DALEC, a reference temperature of 10 C is assumed.",2015-07-07 21:13:32.54707,2015-07-07 21:13:32.54707,litter_decomposition_to_SOM,Infinity,-Infinity,"","",Litter Decomp,model
1000000007,SOM respiration rate coefficient,day-1,"Soil Organic Matter (SOM) respiration (to CO2) rate coefficient, assuming a model of k*[SOM]*f(T). Reference T is 10C unless otherwise specified as a covariate, consistent with initial definition for DALEC.",2015-07-07 21:14:40.016204,2015-07-07 21:14:40.016204,som_respiration_rate,Infinity,-Infinity,"","",SOM Resp,model
1000000009,Annual mortality rate,1/yr,Created for fitting modeled tree mortality to that measured or estimated in FIA or other long-term plots.,2015-09-25 15:08:03.793813,2015-09-25 15:08:03.793813,mortality,Infinity,-Infinity,"","","",ecosystem
1000000010,Light use efficiency,gC/mol,Potential light-use efficiency in PRELES model,2015-11-25 20:41:40.028933,2015-11-25 20:41:40.028933,bGPP,Infinity,-Infinity,light_use_efficiency,gC/mol,"",model
1000000012,degree day maximum,days,"",2016-02-19 19:19:24.266658,2016-02-19 19:19:24.266658,DMAX,Infinity,-Infinity,"","","",""
